identifier,identifier_pmid,title,creator,subject,rights,source,file_names_html,text_links_list
766,627,மாவூற்று வேலப்பர் காவடிச் சிந்து,மீனாட்சிசுந்தர நாடார்,பிரபந்தம் - காவடிச் சிந்து,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0627_02.html,pmuni0627_02.txt
767,628,திருநறையூர் நம்பி மேகவிடு தூது,பிள்ளைப்பெருமாளையங்கார்,பிரபந்தம் - தூது,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0628.html,pmuni0628.txt
768,629,குமாஸ்தாவின் பெண்,அறிஞர் அண்ணா (கா. ந. அண்ணாதுரை),நாவல்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0629.html,pmuni0629.txt
769,630,நவதந்திரக் கதைகள்,சி. சுப்ரமணிய பாரதியார்,சிறுகதைகள் - தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0630.html,pmuni0630.txt
770,631,சின்னச் சங்கரன் கதை ,சி. சுப்ரமணிய பாரதியார்,சிறுகதைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0631.html,pmuni0631.txt
771,632,ஞானரதம் (உரைநடை) ,சி. சுப்ரமணிய பாரதியார்,கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0632.html,pmuni0632.txt
772,633,சிறுகதைகள் தொகுப்பு - பாகம் 1,சுப்பிரமணிய பாரதியார்,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0633.html,pmuni0633.txt
773,634,"வடம் பிடிக்க வாங்க, ஜப்பானுக்கு! ",சாவி (சா. விஸ்வநாதன்),நாவல்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0634.html,pmuni0634.txt
774,635,குசேல வெண்பா ,நா. சேதுராமய்யர்,பிரபந்தம் -  வெண்பா,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0635.html,pmuni0635.txt
775,636,கல்கியின் சிறுகதைகள்  தொகுப்பு பாகம் 2 (சிறுகதைகள் 1 - 15 ),கல்கி கிருஷ்ணமூர்த்தி,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0636.html,pmuni0636.txt
776,637,கல்கியின் சிறுகதைகள்  தொகுப்பு பாகம் 2 ( சிறுகதைகள் 16 - 30 ),கல்கி கிருஷ்ணமூர்த்தி,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0637.html,pmuni0637.txt
777,638,கல்கியின் சிறுகதைகள்  தொகுப்பு பாகம் 3 ( சிறுகதைகள் 31 - 45 ),கல்கி கிருஷ்ணமூர்த்தி,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0638.html,pmuni0638.txt
778,639,கல்கியின் சிறுகதைகள்  தொகுப்பு பாகம் 4 ( சிறுகதைகள் 46 - 60 ),கல்கி கிருஷ்ணமூர்த்தி,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0639.html,pmuni0639.txt
779,640,கல்கியின் சிறுகதைகள்  தொகுப்பு பாகம் 5 ( சிறுகதைகள் 61 - 75 ),கல்கி கிருஷ்ணமூர்த்தி,சிறுகதைகள் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0640.html,pmuni0640.txt
780,641,சந்திரமோகன் ( நாடகம்),அறிஞர் அண்ணா (கா. ந. அண்ணாதுரை),நாடகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0641.html,pmuni0641.txt
781,642,இலக்கிய இன்பம்,நாமக்கல் கவிஞர் இராமலிங்கம் பிள்ளை,ஆராய்ச்சிக் கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0642.html,pmuni0642.txt
782,643,விசிறி வாழை (காதல் நவீனம்),சாவி (சா. விஸ்வநாதன்),நாவல்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0643.html,pmuni0643.txt
783,644,திருப்பேரூர்க் கிள்ளைவிடு தூது (உரையுடன்),கோயமுத்தூர் கந்தசாமி முதலியார்,பிரபந்தம் - தூது,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0644.html,pmuni0644.txt
784,645,திருமாலிருஞ் சோலைமலை                                      அழகர் கிள்ளைவிடு தூது  (உரையுடன்),பலபட்டடைச் சொக்கநாத பிள்ளை,பிரபந்தம் - தூது,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0645.html,pmuni0645.txt
785,646,ஸ்ரீ மீனாட்சிசுந்தரம் பிள்ளை சரித்திரம் -பாகம் 2,உ.வே. சாமிநாத அய்யர்,வரலாறு / சரித்திரம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0646_01.html | pmuni0646_02.html,pmuni0646_01.txt | pmuni0646_02.txt
786,647,தமிழர் வளர்த்த அழகுக் கலைகள்,மயிலை சீனி. வேங்கடசாமி,பிரபந்தம் - தூது,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0647.html,pmuni0647.txt
787,648,பௌத்தமும் தமிழும்,மயிலை சீனி. வேங்கடசாமி,ஆராய்ச்சிக் கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0648.html,pmuni0648.txt
788,649,நீதிதேவன் மயக்கம் (நாடகம்),அறிஞர் அண்ணா (கா. ந. அண்ணாதுரை),நாடகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0649.html,pmuni0649.txt
789,650,திருக்குறள் மூலமும் மணக்குடவர் உரையும்,திருவள்ளுவர் / மணக்குடவர் உரை,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0650.html,pmuni0650.txt
